
============================================================
ANALISIS: TSLA | C2_TREND_CALL | ENTRADA: 301.03 | TP: 302.53 | SL: 296.53
Hora  |  Open  |  High  |  Low   |  Close |  Vol

============================================================
ANALISIS: AMD | C2_TREND_CALL | ENTRADA: 102.95 | TP: 104.45 | SL: 99.95
Hora  |  Open  |  High  |  Low   |  Close |  Vol
ANALISIS: MSFT | C2_TREND_CALL | ENTRADA: 519.36 | TP: 520.86 | SL: 516.36
Hora  |  Open  |  High  |  Low   |  Close |  Vol
20:00 | 515.11 | 515.91 | 514.19 | 515.87 | 121019 
20:15 | 515.90 | 516.98 | 515.71 | 516.95 | 318892 
20:30 | 516.95 | 517.04 | 516.25 | 516.94 | 163634 
20:45 | 516.90 | 517.92 | 516.89 | 517.75 | 267285 
21:00 | 517.75 | 518.03 | 516.37 | 516.56 | 242399 
21:15 | 516.53 | 517.02 | 516.36 | 517.02 | 172380 
21:30 | 517.01 | 517.70 | 516.42 | 516.48 | 275784 
21:45 | 516.49 | 518.16 | 516.42 | 517.94 | 1003248 
15:30 | 514.80 | 517.25 | 512.30 | 513.49 | 1099053 
15:45 | 513.51 | 514.20 | 512.10 | 512.63 | 630088 
16:00 | 512.67 | 513.15 | 511.69 | 512.83 | 349940 
16:15 | 512.87 | 514.17 | 512.59 | 512.59 | 378443 
16:30 | 512.66 | 513.06 | 512.29 | 512.72 | 296730 
16:45 | 512.82 | 514.25 | 512.72 | 514.22 | 231460 
17:00 | 514.25 | 515.40 | 513.36 | 514.18 | 357835 
17:15 | 514.17 | 514.67 | 513.37 | 514.55 | 208896 
17:30 | 514.58 | 515.21 | 514.32 | 514.42 | 155100 
17:45 | 514.39 | 514.48 | 513.65 | 513.90 | 157891 
18:00 | 513.91 | 515.47 | 513.81 | 514.92 | 252216 
18:15 | 514.97 | 516.12 | 514.87 | 516.11 | 269423 
18:30 | 516.11 | 516.20 | 515.63 | 515.88 | 167221 
18:45 | 515.90 | 517.06 | 515.78 | 517.00 | 232779 
19:00 | 517.00 | 517.36 | 516.63 | 516.73 | 164669 
19:15 | 516.70 | 518.90 | 516.70 | 518.73 | 252323 
19:30 | 518.73 | 519.51 | 518.41 | 518.99 | 276817 
19:45 | 518.96 | 518.98 | 517.21 | 517.66 | 204402 
20:00 | 517.61 | 518.37 | 517.46 | 518.18 | 192180 [ENTRADA]
20:15 | 518.21 | 518.96 | 518.12 | 518.81 | 179857 
20:30 | 518.92 | 519.53 | 518.59 | 519.12 | 198018 
20:45 | 519.14 | 519.87 | 519.07 | 519.36 | 164676 
21:00 | 519.34 | 519.80 | 519.03 | 519.31 | 195377 
21:15 | 519.31 | 519.47 | 518.26 | 518.75 | 222805 
21:30 | 518.73 | 519.24 | 518.51 | 518.53 | 195047 
21:45 | 518.50 | 520.51 | 518.34 | 519.60 | 1083314 
15:30 | 517.93 | 521.60 | 516.50 | 517.88 | 1051112 
15:45 | 517.81 | 519.20 | 516.73 | 518.47 | 403306 
16:00 | 518.45 | 518.83 | 516.87 | 517.29 | 291955 
16:15 | 517.29 | 518.51 | 516.90 | 516.93 | 421170 
16:30 | 516.93 | 519.10 | 516.93 | 518.63 | 922338 
16:45 | 518.66 | 518.68 | 514.91 | 515.03 | 683340 
17:00 | 515.06 | 515.09 | 510.67 | 511.36 | 1195317 
17:15 | 511.34 | 513.10 | 510.93 | 511.54 | 537875 
17:30 | 511.50 | 512.70 | 510.73 | 512.44 | 363860 
17:45 | 512.43 | 514.28 | 512.42 | 514.20 | 271406 
18:00 | 514.20 | 514.56 | 513.75 | 514.24 | 211561 
18:15 | 514.18 | 514.37 | 513.58 | 513.86 | 195734 
18:30 | 513.86 | 514.97 | 513.74 | 514.02 | 224539 
18:45 | 514.02 | 515.58 | 513.98 | 515.50 | 183520 
19:00 | 515.50 | 516.20 | 515.09 | 515.72 | 187449 
19:15 | 515.68 | 516.18 | 515.32 | 515.76 | 166592 
19:30 | 515.76 | 516.55 | 515.66 | 516.48 | 175394 
19:45 | 516.47 | 517.23 | 516.04 | 517.17 | 156134 
20:00 | 517.17 | 517.42 | 516.53 | 517.12 | 198012 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: TSLA | C2_TREND_CALL | ENTRADA: 355.39 | TP: 356.89 | SL: 350.89
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 348.38 | 349.01 | 345.50 | 347.37 | 3259725 
16:15 | 347.35 | 347.74 | 345.56 | 346.62 | 1993708 
16:30 | 346.64 | 347.37 | 344.13 | 345.04 | 2503978 
16:45 | 345.06 | 346.17 | 343.82 | 345.85 | 2014632 
17:00 | 345.82 | 346.73 | 344.93 | 346.42 | 1585616 
17:15 | 346.40 | 347.05 | 346.30 | 346.38 | 1233281 
17:30 | 346.35 | 347.16 | 346.07 | 346.41 | 1111947 
17:45 | 346.38 | 347.94 | 346.30 | 347.72 | 1261982 
18:00 | 347.74 | 348.47 | 347.60 | 348.29 | 1117762 
18:15 | 348.32 | 348.50 | 346.88 | 347.69 | 1154954 
18:30 | 347.69 | 348.20 | 347.17 | 347.28 | 875292 
18:45 | 347.29 | 347.87 | 346.19 | 346.25 | 1123348 
19:00 | 346.29 | 347.43 | 346.23 | 346.92 | 968947 
19:15 | 346.93 | 347.62 | 346.75 | 346.89 | 860385 
19:30 | 346.93 | 347.18 | 346.53 | 346.80 | 735698 
19:45 | 346.75 | 347.84 | 346.51 | 347.28 | 875019 
20:00 | 347.30 | 347.44 | 345.95 | 346.66 | 1041221 
20:15 | 346.65 | 346.98 | 346.27 | 346.59 | 696892 
20:30 | 346.60 | 346.76 | 346.02 | 346.38 | 784436 
20:45 | 346.38 | 347.00 | 346.37 | 346.82 | 721355 
21:00 | 346.85 | 347.16 | 345.70 | 346.20 | 1099925 
21:15 | 346.18 | 346.84 | 346.18 | 346.35 | 845974 
21:30 | 346.36 | 346.73 | 346.08 | 346.57 | 913369 
21:45 | 346.55 | 347.20 | 346.32 | 347.04 | 1861009 
15:30 | 350.41 | 352.20 | 346.07 | 346.88 | 4745374 
15:45 | 346.94 | 349.20 | 346.20 | 347.72 | 2619512 
16:00 | 347.72 | 351.43 | 347.60 | 349.13 | 3033048 [ENTRADA]
16:15 | 349.17 | 350.57 | 348.85 | 349.16 | 1760032 
16:30 | 349.13 | 351.99 | 349.07 | 351.97 | 2287340 
16:45 | 351.98 | 355.50 | 351.45 | 355.39 | 4031135 
17:00 | 355.42 | 356.02 | 354.05 | 356.02 | 3217028 
17:15 | 356.02 | 356.33 | 354.02 | 354.67 | 2221477 
17:30 | 354.72 | 355.18 | 353.50 | 355.15 | 1648739 
17:45 | 355.15 | 355.80 | 354.54 | 354.85 | 1351664 
18:00 | 354.88 | 355.09 | 354.01 | 354.30 | 1030425 
18:15 | 354.29 | 354.85 | 353.51 | 354.23 | 1251439 
18:30 | 354.24 | 354.69 | 352.69 | 352.73 | 1277345 
18:45 | 352.75 | 354.30 | 352.72 | 354.23 | 1059156 
19:00 | 354.27 | 355.39 | 354.12 | 354.75 | 1050561 
19:15 | 354.76 | 354.90 | 354.10 | 354.26 | 759237 
19:30 | 354.29 | 355.10 | 353.84 | 354.97 | 1028516 
19:45 | 354.96 | 356.28 | 354.33 | 354.67 | 1697703 
20:00 | 354.66 | 354.88 | 353.77 | 354.19 | 1025362 
20:15 | 354.19 | 354.27 | 353.21 | 353.65 | 1234436 
20:30 | 353.64 | 354.45 | 352.57 | 352.72 | 1300401 
20:45 | 352.71 | 352.96 | 351.00 | 351.31 | 1599597 
21:00 | 351.31 | 351.57 | 347.99 | 348.07 | 2260206 
21:15 | 348.09 | 348.55 | 347.16 | 347.45 | 2315544 
21:30 | 347.48 | 349.50 | 347.39 | 349.47 | 2059148 
21:45 | 349.43 | 350.26 | 347.62 | 347.79 | 2692466 
15:30 | 350.23 | 351.43 | 347.60 | 349.00 | 3839669 
15:45 | 348.98 | 352.22 | 348.31 | 351.49 | 3325496 
16:00 | 351.50 | 355.65 | 350.65 | 354.65 | 3990923 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 242.84 | TP: 244.34 | SL: 239.84
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 238.43 | 238.43 | 236.65 | 237.01 | 1848891 
16:15 | 237.01 | 237.63 | 236.77 | 237.56 | 1620973 
16:30 | 237.56 | 238.15 | 237.31 | 237.94 | 1151751 
16:45 | 237.93 | 238.39 | 237.82 | 238.24 | 877794 
17:00 | 238.25 | 238.80 | 238.21 | 238.39 | 868423 
17:15 | 238.39 | 238.58 | 238.10 | 238.19 | 587907 
17:30 | 238.21 | 238.54 | 238.21 | 238.33 | 644264 
17:45 | 238.33 | 238.48 | 237.35 | 237.61 | 911987 
18:00 | 237.59 | 237.82 | 237.44 | 237.77 | 589498 
18:15 | 237.78 | 238.18 | 237.73 | 237.94 | 587949 
18:30 | 237.95 | 238.11 | 237.64 | 238.08 | 598259 
18:45 | 238.08 | 238.14 | 237.86 | 237.96 | 471245 
19:00 | 237.95 | 238.21 | 237.83 | 238.01 | 556378 
19:15 | 238.01 | 238.12 | 237.75 | 237.88 | 586548 
19:30 | 237.87 | 238.10 | 237.49 | 237.52 | 577077 
19:45 | 237.52 | 237.61 | 237.21 | 237.39 | 511062 
20:00 | 237.38 | 237.99 | 237.31 | 237.88 | 700833 
20:15 | 237.88 | 238.02 | 237.65 | 237.80 | 483725 
20:30 | 237.81 | 237.95 | 237.66 | 237.71 | 498126 
20:45 | 237.71 | 237.81 | 237.57 | 237.69 | 573247 
21:00 | 237.69 | 237.80 | 237.51 | 237.62 | 602818 
21:15 | 237.61 | 237.73 | 237.25 | 237.46 | 961224 
21:30 | 237.46 | 237.92 | 237.43 | 237.79 | 753753 
21:45 | 237.78 | 238.11 | 237.44 | 237.85 | 2295511 
15:30 | 241.20 | 242.70 | 240.42 | 240.95 | 15211210 
15:45 | 240.95 | 241.73 | 240.35 | 240.89 | 2281197 
16:00 | 240.89 | 241.51 | 240.55 | 241.32 | 1904323 [ENTRADA]
16:15 | 241.31 | 241.36 | 240.21 | 241.15 | 1873646 
16:30 | 241.15 | 242.08 | 241.06 | 241.91 | 1969773 
16:45 | 241.92 | 243.16 | 241.82 | 242.84 | 2998277 
17:00 | 242.85 | 243.00 | 242.16 | 242.22 | 1706273 
17:15 | 242.22 | 242.29 | 241.80 | 242.28 | 1415852 
17:30 | 242.27 | 242.87 | 242.04 | 242.64 | 1360920 
17:45 | 242.64 | 243.39 | 242.33 | 243.29 | 1197071 
18:00 | 243.27 | 244.28 | 243.17 | 244.28 | 1812348 
18:15 | 244.28 | 244.57 | 243.83 | 244.52 | 2003473 
18:30 | 244.51 | 245.80 | 244.26 | 245.54 | 2890861 
18:45 | 245.53 | 245.92 | 245.10 | 245.16 | 2264348 
19:00 | 245.16 | 245.50 | 244.90 | 245.18 | 1397300 
19:15 | 245.18 | 245.42 | 245.03 | 245.25 | 1179558 
19:30 | 245.24 | 245.52 | 244.90 | 245.36 | 1229351 
19:45 | 245.37 | 245.83 | 245.03 | 245.40 | 1241331 
20:00 | 245.41 | 246.13 | 244.95 | 246.13 | 1785804 
20:15 | 246.13 | 246.27 | 245.40 | 245.49 | 1828377 
20:30 | 245.49 | 246.10 | 245.34 | 245.82 | 1280781 
20:45 | 245.81 | 245.91 | 245.19 | 245.51 | 1222272 
21:00 | 245.50 | 245.80 | 245.44 | 245.70 | 1365851 
21:15 | 245.69 | 245.89 | 245.47 | 245.61 | 1562720 
21:30 | 245.60 | 245.94 | 244.81 | 244.84 | 2512026 
21:45 | 244.86 | 246.19 | 244.74 | 245.28 | 7858554 
15:30 | 248.30 | 251.28 | 248.12 | 250.66 | 8991765 
15:45 | 250.65 | 251.35 | 250.02 | 251.09 | 3452519 
16:00 | 251.11 | 252.23 | 250.78 | 251.57 | 3384275 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 245.16 | TP: 246.66 | SL: 242.16
Hora  |  Open  |  High  |  Low   |  Close |  Vol
18:00 | 237.59 | 237.82 | 237.44 | 237.77 | 589498 
18:15 | 237.78 | 238.18 | 237.73 | 237.94 | 587949 
18:30 | 237.95 | 238.11 | 237.64 | 238.08 | 598259 
18:45 | 238.08 | 238.14 | 237.86 | 237.96 | 471245 
19:00 | 237.95 | 238.21 | 237.83 | 238.01 | 556378 
19:15 | 238.01 | 238.12 | 237.75 | 237.88 | 586548 
19:30 | 237.87 | 238.10 | 237.49 | 237.52 | 577077 
19:45 | 237.52 | 237.61 | 237.21 | 237.39 | 511062 
20:00 | 237.38 | 237.99 | 237.31 | 237.88 | 700833 
20:15 | 237.88 | 238.02 | 237.65 | 237.80 | 483725 
20:30 | 237.81 | 237.95 | 237.66 | 237.71 | 498126 
20:45 | 237.71 | 237.81 | 237.57 | 237.69 | 573247 
21:00 | 237.69 | 237.80 | 237.51 | 237.62 | 602818 
21:15 | 237.61 | 237.73 | 237.25 | 237.46 | 961224 
21:30 | 237.46 | 237.92 | 237.43 | 237.79 | 753753 
21:45 | 237.78 | 238.11 | 237.44 | 237.85 | 2295511 
15:30 | 241.20 | 242.70 | 240.42 | 240.95 | 15211210 
15:45 | 240.95 | 241.73 | 240.35 | 240.89 | 2281197 
16:00 | 240.89 | 241.51 | 240.55 | 241.32 | 1904323 
16:15 | 241.31 | 241.36 | 240.21 | 241.15 | 1873646 
16:30 | 241.15 | 242.08 | 241.06 | 241.91 | 1969773 
16:45 | 241.92 | 243.16 | 241.82 | 242.84 | 2998277 
17:00 | 242.85 | 243.00 | 242.16 | 242.22 | 1706273 
17:15 | 242.22 | 242.29 | 241.80 | 242.28 | 1415852 
17:30 | 242.27 | 242.87 | 242.04 | 242.64 | 1360920 
17:45 | 242.64 | 243.39 | 242.33 | 243.29 | 1197071 
18:00 | 243.27 | 244.28 | 243.17 | 244.28 | 1812348 [ENTRADA]
18:15 | 244.28 | 244.57 | 243.83 | 244.52 | 2003473 
18:30 | 244.51 | 245.80 | 244.26 | 245.54 | 2890861 
18:45 | 245.53 | 245.92 | 245.10 | 245.16 | 2264348 
19:00 | 245.16 | 245.50 | 244.90 | 245.18 | 1397300 
19:15 | 245.18 | 245.42 | 245.03 | 245.25 | 1179558 
19:30 | 245.24 | 245.52 | 244.90 | 245.36 | 1229351 
19:45 | 245.37 | 245.83 | 245.03 | 245.40 | 1241331 
20:00 | 245.41 | 246.13 | 244.95 | 246.13 | 1785804 
20:15 | 246.13 | 246.27 | 245.40 | 245.49 | 1828377 
20:30 | 245.49 | 246.10 | 245.34 | 245.82 | 1280781 
20:45 | 245.81 | 245.91 | 245.19 | 245.51 | 1222272 
21:00 | 245.50 | 245.80 | 245.44 | 245.70 | 1365851 
21:15 | 245.69 | 245.89 | 245.47 | 245.61 | 1562720 
21:30 | 245.60 | 245.94 | 244.81 | 244.84 | 2512026 
21:45 | 244.86 | 246.19 | 244.74 | 245.28 | 7858554 
15:30 | 248.30 | 251.28 | 248.12 | 250.66 | 8991765 
15:45 | 250.65 | 251.35 | 250.02 | 251.09 | 3452519 
16:00 | 251.11 | 252.23 | 250.78 | 251.57 | 3384275 
16:15 | 251.57 | 252.74 | 251.47 | 252.67 | 2980455 
16:30 | 252.66 | 252.93 | 252.08 | 252.46 | 2203747 
16:45 | 252.45 | 253.69 | 252.34 | 253.60 | 2468891 
17:00 | 253.62 | 254.73 | 253.38 | 254.64 | 3959462 
17:15 | 254.64 | 256.08 | 254.58 | 255.79 | 4717420 
17:30 | 255.77 | 255.82 | 254.70 | 255.07 | 3231543 
17:45 | 255.08 | 256.64 | 255.03 | 256.05 | 3253522 
18:00 | 256.07 | 256.31 | 254.75 | 255.47 | 2994513 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 253.60 | TP: 255.10 | SL: 250.60
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 240.89 | 241.51 | 240.55 | 241.32 | 1904323 
16:15 | 241.31 | 241.36 | 240.21 | 241.15 | 1873646 
16:30 | 241.15 | 242.08 | 241.06 | 241.91 | 1969773 
16:45 | 241.92 | 243.16 | 241.82 | 242.84 | 2998277 
17:00 | 242.85 | 243.00 | 242.16 | 242.22 | 1706273 
17:15 | 242.22 | 242.29 | 241.80 | 242.28 | 1415852 
17:30 | 242.27 | 242.87 | 242.04 | 242.64 | 1360920 
17:45 | 242.64 | 243.39 | 242.33 | 243.29 | 1197071 
18:00 | 243.27 | 244.28 | 243.17 | 244.28 | 1812348 
18:15 | 244.28 | 244.57 | 243.83 | 244.52 | 2003473 
18:30 | 244.51 | 245.80 | 244.26 | 245.54 | 2890861 
18:45 | 245.53 | 245.92 | 245.10 | 245.16 | 2264348 
19:00 | 245.16 | 245.50 | 244.90 | 245.18 | 1397300 
19:15 | 245.18 | 245.42 | 245.03 | 245.25 | 1179558 
19:30 | 245.24 | 245.52 | 244.90 | 245.36 | 1229351 
19:45 | 245.37 | 245.83 | 245.03 | 245.40 | 1241331 
20:00 | 245.41 | 246.13 | 244.95 | 246.13 | 1785804 
20:15 | 246.13 | 246.27 | 245.40 | 245.49 | 1828377 
20:30 | 245.49 | 246.10 | 245.34 | 245.82 | 1280781 
20:45 | 245.81 | 245.91 | 245.19 | 245.51 | 1222272 
21:00 | 245.50 | 245.80 | 245.44 | 245.70 | 1365851 
21:15 | 245.69 | 245.89 | 245.47 | 245.61 | 1562720 
21:30 | 245.60 | 245.94 | 244.81 | 244.84 | 2512026 
21:45 | 244.86 | 246.19 | 244.74 | 245.28 | 7858554 
15:30 | 248.30 | 251.28 | 248.12 | 250.66 | 8991765 
15:45 | 250.65 | 251.35 | 250.02 | 251.09 | 3452519 
16:00 | 251.11 | 252.23 | 250.78 | 251.57 | 3384275 [ENTRADA]
16:15 | 251.57 | 252.74 | 251.47 | 252.67 | 2980455 
16:30 | 252.66 | 252.93 | 252.08 | 252.46 | 2203747 
16:45 | 252.45 | 253.69 | 252.34 | 253.60 | 2468891 
17:00 | 253.62 | 254.73 | 253.38 | 254.64 | 3959462 
17:15 | 254.64 | 256.08 | 254.58 | 255.79 | 4717420 
17:30 | 255.77 | 255.82 | 254.70 | 255.07 | 3231543 
17:45 | 255.08 | 256.64 | 255.03 | 256.05 | 3253522 
18:00 | 256.07 | 256.31 | 254.75 | 255.47 | 2994513 
18:15 | 255.47 | 255.51 | 253.58 | 253.72 | 2875269 
18:30 | 253.73 | 254.08 | 253.16 | 253.85 | 2284674 
18:45 | 253.85 | 254.22 | 253.41 | 254.21 | 1461353 
19:00 | 254.21 | 254.39 | 253.52 | 254.01 | 1402653 
19:15 | 254.01 | 254.73 | 253.93 | 254.59 | 1244763 
19:30 | 254.58 | 254.94 | 254.23 | 254.58 | 1169429 
19:45 | 254.58 | 254.62 | 253.90 | 254.11 | 840091 
20:00 | 254.10 | 254.84 | 254.02 | 254.77 | 939820 
20:15 | 254.76 | 255.26 | 254.61 | 255.25 | 973377 
20:30 | 255.25 | 255.77 | 254.73 | 255.39 | 1537579 
20:45 | 255.39 | 255.70 | 255.09 | 255.40 | 1236534 
21:00 | 255.40 | 255.73 | 255.31 | 255.45 | 1454900 
21:15 | 255.45 | 256.06 | 255.40 | 255.79 | 1546704 
21:30 | 255.80 | 256.04 | 255.61 | 255.83 | 1853473 
21:45 | 255.82 | 256.26 | 255.32 | 256.09 | 5415817 
15:30 | 255.83 | 257.34 | 255.28 | 255.51 | 5144432 
15:45 | 255.47 | 256.66 | 255.47 | 256.20 | 2035269 
16:00 | 256.21 | 256.45 | 255.52 | 256.25 | 1807541 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 256.05 | TP: 257.55 | SL: 253.05
Hora  |  Open  |  High  |  Low   |  Close |  Vol
17:00 | 242.85 | 243.00 | 242.16 | 242.22 | 1706273 
17:15 | 242.22 | 242.29 | 241.80 | 242.28 | 1415852 
17:30 | 242.27 | 242.87 | 242.04 | 242.64 | 1360920 
17:45 | 242.64 | 243.39 | 242.33 | 243.29 | 1197071 
18:00 | 243.27 | 244.28 | 243.17 | 244.28 | 1812348 
18:15 | 244.28 | 244.57 | 243.83 | 244.52 | 2003473 
18:30 | 244.51 | 245.80 | 244.26 | 245.54 | 2890861 
18:45 | 245.53 | 245.92 | 245.10 | 245.16 | 2264348 
19:00 | 245.16 | 245.50 | 244.90 | 245.18 | 1397300 
19:15 | 245.18 | 245.42 | 245.03 | 245.25 | 1179558 
19:30 | 245.24 | 245.52 | 244.90 | 245.36 | 1229351 
19:45 | 245.37 | 245.83 | 245.03 | 245.40 | 1241331 
20:00 | 245.41 | 246.13 | 244.95 | 246.13 | 1785804 
20:15 | 246.13 | 246.27 | 245.40 | 245.49 | 1828377 
20:30 | 245.49 | 246.10 | 245.34 | 245.82 | 1280781 
20:45 | 245.81 | 245.91 | 245.19 | 245.51 | 1222272 
21:00 | 245.50 | 245.80 | 245.44 | 245.70 | 1365851 
21:15 | 245.69 | 245.89 | 245.47 | 245.61 | 1562720 
21:30 | 245.60 | 245.94 | 244.81 | 244.84 | 2512026 
21:45 | 244.86 | 246.19 | 244.74 | 245.28 | 7858554 
15:30 | 248.30 | 251.28 | 248.12 | 250.66 | 8991765 
15:45 | 250.65 | 251.35 | 250.02 | 251.09 | 3452519 
16:00 | 251.11 | 252.23 | 250.78 | 251.57 | 3384275 
16:15 | 251.57 | 252.74 | 251.47 | 252.67 | 2980455 
16:30 | 252.66 | 252.93 | 252.08 | 252.46 | 2203747 
16:45 | 252.45 | 253.69 | 252.34 | 253.60 | 2468891 
17:00 | 253.62 | 254.73 | 253.38 | 254.64 | 3959462 [ENTRADA]
17:15 | 254.64 | 256.08 | 254.58 | 255.79 | 4717420 
17:30 | 255.77 | 255.82 | 254.70 | 255.07 | 3231543 
17:45 | 255.08 | 256.64 | 255.03 | 256.05 | 3253522 
18:00 | 256.07 | 256.31 | 254.75 | 255.47 | 2994513 
18:15 | 255.47 | 255.51 | 253.58 | 253.72 | 2875269 
18:30 | 253.73 | 254.08 | 253.16 | 253.85 | 2284674 
18:45 | 253.85 | 254.22 | 253.41 | 254.21 | 1461353 
19:00 | 254.21 | 254.39 | 253.52 | 254.01 | 1402653 
19:15 | 254.01 | 254.73 | 253.93 | 254.59 | 1244763 
19:30 | 254.58 | 254.94 | 254.23 | 254.58 | 1169429 
19:45 | 254.58 | 254.62 | 253.90 | 254.11 | 840091 
20:00 | 254.10 | 254.84 | 254.02 | 254.77 | 939820 
20:15 | 254.76 | 255.26 | 254.61 | 255.25 | 973377 
20:30 | 255.25 | 255.77 | 254.73 | 255.39 | 1537579 
20:45 | 255.39 | 255.70 | 255.09 | 255.40 | 1236534 
21:00 | 255.40 | 255.73 | 255.31 | 255.45 | 1454900 
21:15 | 255.45 | 256.06 | 255.40 | 255.79 | 1546704 
21:30 | 255.80 | 256.04 | 255.61 | 255.83 | 1853473 
21:45 | 255.82 | 256.26 | 255.32 | 256.09 | 5415817 
15:30 | 255.83 | 257.34 | 255.28 | 255.51 | 5144432 
15:45 | 255.47 | 256.66 | 255.47 | 256.20 | 2035269 
16:00 | 256.21 | 256.45 | 255.52 | 256.25 | 1807541 
16:15 | 256.23 | 257.00 | 255.75 | 256.62 | 1826576 
16:30 | 256.61 | 256.72 | 255.65 | 255.74 | 1345318 
16:45 | 255.77 | 255.79 | 255.00 | 255.29 | 2004515 
17:00 | 255.31 | 255.85 | 255.22 | 255.84 | 968003 
RESULTADO: EN CURSO
============================================================


============================================================
ANALISIS: AAPL | C2_TREND_CALL | ENTRADA: 255.40 | TP: 256.90 | SL: 252.40
Hora  |  Open  |  High  |  Low   |  Close |  Vol
20:00 | 245.41 | 246.13 | 244.95 | 246.13 | 1785804 
20:15 | 246.13 | 246.27 | 245.40 | 245.49 | 1828377 
20:30 | 245.49 | 246.10 | 245.34 | 245.82 | 1280781 
20:45 | 245.81 | 245.91 | 245.19 | 245.51 | 1222272 
21:00 | 245.50 | 245.80 | 245.44 | 245.70 | 1365851 
21:15 | 245.69 | 245.89 | 245.47 | 245.61 | 1562720 
21:30 | 245.60 | 245.94 | 244.81 | 244.84 | 2512026 
21:45 | 244.86 | 246.19 | 244.74 | 245.28 | 7858554 
15:30 | 248.30 | 251.28 | 248.12 | 250.66 | 8991765 
15:45 | 250.65 | 251.35 | 250.02 | 251.09 | 3452519 
16:00 | 251.11 | 252.23 | 250.78 | 251.57 | 3384275 
16:15 | 251.57 | 252.74 | 251.47 | 252.67 | 2980455 
16:30 | 252.66 | 252.93 | 252.08 | 252.46 | 2203747 
16:45 | 252.45 | 253.69 | 252.34 | 253.60 | 2468891 
17:00 | 253.62 | 254.73 | 253.38 | 254.64 | 3959462 
17:15 | 254.64 | 256.08 | 254.58 | 255.79 | 4717420 
17:30 | 255.77 | 255.82 | 254.70 | 255.07 | 3231543 
17:45 | 255.08 | 256.64 | 255.03 | 256.05 | 3253522 
18:00 | 256.07 | 256.31 | 254.75 | 255.47 | 2994513 
18:15 | 255.47 | 255.51 | 253.58 | 253.72 | 2875269 
18:30 | 253.73 | 254.08 | 253.16 | 253.85 | 2284674 
18:45 | 253.85 | 254.22 | 253.41 | 254.21 | 1461353 
19:00 | 254.21 | 254.39 | 253.52 | 254.01 | 1402653 
19:15 | 254.01 | 254.73 | 253.93 | 254.59 | 1244763 
19:30 | 254.58 | 254.94 | 254.23 | 254.58 | 1169429 
19:45 | 254.58 | 254.62 | 253.90 | 254.11 | 840091 
20:00 | 254.10 | 254.84 | 254.02 | 254.77 | 939820 [ENTRADA]
20:15 | 254.76 | 255.26 | 254.61 | 255.25 | 973377 
20:30 | 255.25 | 255.77 | 254.73 | 255.39 | 1537579 
20:45 | 255.39 | 255.70 | 255.09 | 255.40 | 1236534 
21:00 | 255.40 | 255.73 | 255.31 | 255.45 | 1454900 
21:15 | 255.45 | 256.06 | 255.40 | 255.79 | 1546704 
21:30 | 255.80 | 256.04 | 255.61 | 255.83 | 1853473 
21:45 | 255.82 | 256.26 | 255.32 | 256.09 | 5415817 
15:30 | 255.83 | 257.34 | 255.28 | 255.51 | 5144432 
15:45 | 255.47 | 256.66 | 255.47 | 256.20 | 2035269 
16:00 | 256.21 | 256.45 | 255.52 | 256.25 | 1807541 
16:15 | 256.23 | 257.00 | 255.75 | 256.62 | 1826576 
16:30 | 256.61 | 256.72 | 255.65 | 255.74 | 1345318 
16:45 | 255.77 | 255.79 | 255.00 | 255.29 | 2004515 
17:00 | 255.31 | 255.85 | 255.22 | 255.84 | 968003 
17:15 | 255.84 | 256.38 | 255.80 | 256.10 | 1251435 
17:30 | 256.11 | 256.15 | 255.34 | 255.47 | 922525 
17:45 | 255.48 | 256.10 | 255.46 | 255.97 | 906313 
18:00 | 255.97 | 256.21 | 255.60 | 255.72 | 666613 
18:15 | 255.72 | 256.09 | 255.56 | 255.73 | 737562 
18:30 | 255.72 | 255.85 | 255.45 | 255.69 | 608105 
18:45 | 255.69 | 255.78 | 254.68 | 255.09 | 715764 
19:00 | 255.08 | 255.23 | 254.86 | 254.94 | 660009 
19:15 | 254.94 | 255.04 | 254.40 | 254.67 | 976589 
19:30 | 254.65 | 254.89 | 254.21 | 254.47 | 1063821 
19:45 | 254.47 | 254.64 | 253.93 | 254.33 | 1135705 
20:00 | 254.34 | 254.54 | 253.97 | 254.47 | 701866 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: TSLA | C2_TREND_CALL | ENTRADA: 362.42 | TP: 363.92 | SL: 357.92
Hora  |  Open  |  High  |  Low   |  Close |  Vol
17:00 | 355.42 | 356.02 | 354.05 | 356.02 | 3217028 
17:15 | 356.02 | 356.33 | 354.02 | 354.67 | 2221477 
